Local_Auth_Code,x,y,geo_area,EU_zone_agglom,Total_PM25,Motorway_in,Motorway_out,Trunk_A_Rd_in,Trunk_A_Rd_out,Primary_A_Rd_in,Primary_A_Rd_out,Minor_Rd.Cold_Start_in,Minor_Rd.Cold_Start_out,Brake.Tyre_in,Brake.Tyre_out,Road_Abrasion_in,Road_Abrasion_out,Industry_in,Industry_out,Domestic_in,Domestic_out,Rail_in,Rail_out,Other_in,Other_out,PM_secondary,Residual.Salt,Point_Sources,Sex,AgeGroup,Pathogen,RatePer100000
S12000036,330500,672500,1,25,4.781656,0,4.61E-04,0,0.006044,0.012855,0.016756,0.013006,0.028015,0.074192,0.140147,0.024378,0.050091,0.090527,0.347689,0.178476,0.391651,0.003089,0.008202,0.015132,0.080591,2.544567,0.671671,0.084116,Female,65-74 years,Rhinovirus,2.736670703
S12000036,331500,672500,1,25,4.739125,0,3.51E-04,0,0.006407,0.017388,0.017524,0.011945,0.025273,0.098079,0.138509,0.032467,0.049945,0.053332,0.327776,0.102184,0.392203,0.007101,0.008921,0.007114,0.075732,2.544567,0.741023,0.081287,Female,65-74 years,Seasonal coronavirus (Non-SARS-CoV-2),0
S12000036,332500,672500,1,25,4.645353,0,2.33E-04,0,0.007076,0.004215,0.01803,0.004091,0.0234,0.022421,0.138291,0.007275,0.05099,0.028201,0.311291,0.080664,0.403694,0.015364,0.00867,0.03441,0.071361,2.544567,0.781909,0.089202,Male,65-74 years,Adenovirus,0
S12000036,311500,671500,1,37,7.195408,0.067988,0.035896,0,0.001605,0,0.008874,0.003835,0.015229,0.141085,0.140882,0.100563,0.078409,2.175018,0.311678,0.008962,0.288962,1.06E-04,0.003732,0.029919,0.086238,2.550784,1.084888,0.060755,Male,65-74 years,Human metapneumovirus,0
S12000036,312500,671500,1,37,5.876351,0.187175,0.029633,0,0.001845,0,0.009193,7.71E-04,0.015989,0.374872,0.131061,0.275499,0.070575,0.097703,0.663838,0.019993,0.30042,4.00E-05,0.003964,4.53E-04,0.091096,2.550784,0.985155,0.066293,Male,65-74 years,Influenza - Type A (any subtype),0.374620229
S12000036,313500,671500,1,37,5.239608,0.070509,0.047066,0,0.002195,0,0.009674,0.001289,0.016292,0.143355,0.169291,0.10666,0.097683,0.017685,0.488571,0.016182,0.358019,0,0.004248,0.001227,0.086965,2.550784,0.98388,0.068033,Male,65-74 years,Influenza - Type A (not subtyped),0
S12000036,314500,671500,1,37,4.975577,0.037655,0.03294,0,0.002703,0,0.010167,9.88E-04,0.016858,0.077374,0.145906,0.057479,0.078957,0.012462,0.422384,0.033909,0.336236,5.86E-04,0.004562,9.95E-04,0.086972,2.550784,0.996058,0.069601,Male,65-74 years,Influenza - Type A or B,0.374620229
S12000036,315500,671500,1,37,4.899967,0.044259,0.022335,0,0.003548,0,0.01073,5.76E-04,0.017789,0.08918,0.132215,0.066757,0.065697,0.006855,0.39309,0.001689,0.292481,0.001324,0.005082,0.001005,0.087388,2.549347,1.041722,0.066898,Male,65-74 years,Influenza - Type A(H1N1)pdm09,0
S12000036,316500,671500,1,37,4.608941,0,0.02679,0,0.005789,0,0.011299,0.001324,0.020026,0.003008,0.156836,0.00137,0.077402,0.008796,0.385941,0.015921,0.276814,0.001249,0.005951,0.001993,0.089176,2.549347,0.90783,0.062079,Male,65-74 years,Influenza - Type A(H3),0.374620229
S12000036,317500,671500,1,37,4.789014,0.001061,0.019425,0.01738,0.006369,0,0.012714,0.00582,0.025369,0.088126,0.159956,0.029934,0.07211,0.021393,0.416141,0.020183,0.299658,0.001297,0.007057,0.001068,0.103538,2.549347,0.869634,0.061432,Male,65-74 years,Influenza - Type B,0
S12000036,318500,671500,1,25,4.881875,0,0.013427,0.004557,0.014675,0,0.014592,0.027325,0.028946,0.05308,0.202119,0.017253,0.080479,0.033444,0.45329,0.032595,0.337336,0.001306,0.008212,0.046989,0.104526,2.549347,0.796019,0.062359,Male,65-74 years,Mycoplasma pneumoniae,0
S12000036,319500,671500,1,25,4.900169,0,0.008547,0,0.011544,0,0.016345,0.021823,0.036081,0.05591,0.19767,0.01786,0.074362,0.062071,0.475995,0.078816,0.391092,0.004377,0.008964,0.008247,0.136508,2.549347,0.683268,0.061342,Male,65-74 years,Parainfluenza virus,0
S12000036,320500,671500,1,25,5.054248,0,0.006119,0,0.009014,0.00764,0.015943,0.021276,0.037419,0.076244,0.18601,0.024805,0.068268,0.12779,0.475876,0.191964,0.412075,0.007714,0.009657,0.018655,0.12314,2.540282,0.631663,0.062695,Male,65-74 years,Respiratory syncytial virus,2.622341601
S12000036,321500,671500,1,25,4.906664,0,0.004709,0,0.007662,0.012311,0.015199,0.0157,0.035706,0.077646,0.169683,0.02534,0.061662,0.089892,0.474531,0.116296,0.40684,0,0.011255,0.013973,0.11104,2.540282,0.645097,0.07184,Male,65-74 years,Rhinovirus,2.99696183
S12000036,322500,671500,1,25,4.95096,0,0.003877,0,0.007212,0.012926,0.014807,0.018779,0.035832,0.079457,0.161889,0.025904,0.058584,0.113832,0.477634,0.122959,0.411387,0.006771,0.009664,0.033038,0.107813,2.540282,0.63008,0.078232,Male,65-74 years,Seasonal coronavirus (Non-SARS-CoV-2),0
S12000036,323500,671500,1,25,4.849306,0,0.003287,0,0.00702,0.001113,0.015422,0.016171,0.037593,0.042743,0.159677,0.013844,0.0576,0.093097,0.468726,0.149747,0.420074,0.004563,0.00944,0.017476,0.110946,2.540282,0.607529,0.072957,Female,75+ years,Adenovirus,0
S12000036,324500,671500,1,25,4.926487,0,0.002832,0,0.006963,0.00831,0.013824,0.026054,0.036701,0.062055,0.151811,0.020315,0.054896,0.119026,0.457006,0.161797,0.430775,0,0.008729,0.021507,0.10475,2.540282,0.628697,0.07016,Female,75+ years,Human metapneumovirus,0.38143917
S12000036,325500,671500,1,25,4.792255,0,0.002458,0,0.006831,0,0.014787,0.020965,0.035809,0.044479,0.14799,0.014391,0.053606,0.097915,0.445922,0.136609,0.424424,0.002628,0.006882,0.012513,0.101805,2.541623,0.608712,0.071906,Female,75+ years,Influenza - Type A (any subtype),1.52575668
S12000036,326500,671500,1,25,4.880632,0,0.00214,0,0.006727,0.005407,0.013815,0.019618,0.03365,0.060982,0.141761,0.019987,0.051483,0.126092,0.412759,0.190088,0.398837,0.003434,0.006355,0.03177,0.094295,2.541623,0.634585,0.085223,Female,75+ years,Influenza - Type A (not subtyped),0
S12000036,327500,671500,1,25,4.817022,0,0.00187,0,0.006657,0.018583,0.014224,0.01411,0.032528,0.090984,0.142875,0.030178,0.051818,0.084098,0.384923,0.128751,0.404416,0.003424,0.006118,0.013733,0.093931,2.541623,0.664145,0.088035,Female,75+ years,Influenza - Type A or B,1.52575668
S12000036,328500,671500,1,25,4.744777,0,0.001401,0,0.006565,0.007326,0.016635,0.009435,0.030585,0.041255,0.14762,0.013635,0.053269,0.046342,0.367325,0.053401,0.402767,0.003455,0.005818,0.047267,0.081165,2.541623,0.785106,0.082782,Female,75+ years,Influenza - Type A(H1N1)pdm09,0
S12000036,329500,671500,1,25,4.741002,0,7.21E-04,0,0.006581,0.007461,0.015331,0.017466,0.027956,0.067373,0.13397,0.022047,0.048532,0.073888,0.353867,0.115749,0.387672,0,0.006155,0.00872,0.082077,2.541623,0.733538,0.090276,Female,75+ years,Influenza - Type A(H3),1.52575668
S12000036,330500,671500,1,25,4.671069,0,4.14E-04,0,0.006834,0.011575,0.01527,0.009008,0.026295,0.058265,0.132929,0.019314,0.04847,0.051863,0.336373,0.112668,0.391018,0,0.006151,0.009452,0.071022,2.544567,0.727998,0.091584,Female,75+ years,Influenza - Type B,0
S12000036,331500,671500,1,25,4.734493,0,3.17E-04,0,0.007441,0.02128,0.014429,0.007686,0.02218,0.104961,0.121733,0.034702,0.045679,0.012323,0.31264,0.018644,0.401778,0.00237,0.006941,0.001372,0.067504,2.544567,0.899551,0.086396,Female,75+ years,Mycoplasma pneumoniae,0
S12000036,310500,670500,1,37,4.564067,0,0.020596,0,0.001356,0,0.007607,5.93E-04,0.015533,0.001765,0.106525,8.04E-04,0.054066,0.018715,0.476231,0.023376,0.281453,0,0.003536,0.001449,0.082687,2.550784,0.849501,0.06749,Female,75+ years,Parainfluenza virus,1.52575668
S12000036,311500,670500,1,37,4.744116,0,0.022372,0,0.00158,0,0.007736,0.001448,0.015042,0.002651,0.109769,0.001206,0.056824,0.031861,0.515518,0.014892,0.27945,0,0.003827,8.94E-04,0.077909,2.550784,0.993506,0.056849,Female,75+ years,Respiratory syncytial virus,4.19583087
S12000036,312500,670500,1,37,4.619131,0,0.025261,0,0.001844,0,0.00784,0.001337,0.015149,0.003851,0.116331,0.001751,0.061555,0.080208,0.428752,0.00445,0.316204,0,0.004112,7.54E-04,0.075021,2.550784,0.863788,0.060139,Female,75+ years,Rhinovirus,2.67007419
S12000036,313500,670500,1,37,4.877215,0,0.024095,0,0.002224,0,0.00821,0.003962,0.015066,0.006762,0.116485,0.003077,0.060887,0.035487,0.380663,0.438875,0.261432,0,0.004398,0.007254,0.072858,2.550784,0.819396,0.065298,Female,75+ years,Seasonal coronavirus (Non-SARS-CoV-2),0.76287834
S12000036,314500,670500,1,37,4.617554,0,0.019944,0,0.00276,0,0.009208,0.001744,0.016113,0.003501,0.11507,0.001593,0.057573,0.029289,0.363833,0.142867,0.322393,0,0.004727,0.00291,0.075023,2.550784,0.827072,0.071148,Male,75+ years,Adenovirus,0
S12000036,315500,670500,1,37,4.447455,0.003772,0.019571,0,0.003551,0,0.009974,6.96E-04,0.016923,0.009742,0.121902,0.006664,0.059757,0.01245,0.351598,0.001908,0.288148,0,0.005176,0.001598,0.075555,2.549347,0.841432,0.067692,Male,75+ years,Human metapneumovirus,0.5582382
S12000036,316500,670500,1,37,4.790423,0.045367,0.015584,0,0.004958,0,0.010705,0.001314,0.018927,0.092683,0.127251,0.069007,0.058231,0.007706,0.345808,0.031218,0.25936,0,0.005724,0.001386,0.078194,2.549347,1.006018,0.061634,Male,75+ years,Influenza - Type A (any subtype),3.349429201
S12000036,317500,670500,1,37,4.906485,0.045465,0.015965,1.15E-04,0.009981,0.005503,0.011045,0.002899,0.02344,0.115915,0.160817,0.079234,0.068966,0.016476,0.367855,0.030426,0.280397,0,0.006565,0.001286,0.086699,2.549347,0.963894,0.064195,Male,75+ years,Influenza - Type A (not subtyped),2.232952801
S12000036,318500,670500,1,25,5.264703,0.008657,0.013671,0.05068,0.006647,0.013148,0.011838,0.01137,0.027136,0.31403,0.153604,0.111676,0.064477,0.04128,0.383713,0.028203,0.314327,0,0.008269,0.011577,0.107738,2.549347,0.970958,0.062356,Male,75+ years,Influenza - Type A or B,3.349429201
S12000036,319500,670500,1,25,5.165443,0,0.008461,0,0.018128,0.016171,0.012802,0.023734,0.03083,0.121395,0.207454,0.039215,0.077454,0.118862,0.42479,0.123364,0.353803,0,0.009477,0.156746,0.091435,2.549347,0.721236,0.060739,Male,75+ years,Influenza - Type A(H1N1)pdm09,0
S12000036,320500,670500,1,25,4.907964,0,0.005622,0,0.013376,0.006501,0.014632,0.017819,0.033901,0.066524,0.196625,0.02163,0.071206,0.099997,0.44387,0.119772,0.393644,0.003602,0.009036,0.019183,0.118409,2.540282,0.6501,0.062236,Male,75+ years,Influenza - Type A(H3),1.1164764
S12000036,321500,670500,1,25,4.736044,0,0.003905,0,0.010195,0.005892,0.01296,0.014534,0.031877,0.054819,0.166935,0.017813,0.060105,0.080239,0.419444,0.137944,0.369403,0.006171,0.007719,0.011695,0.09274,2.540282,0.628119,0.063253,Male,75+ years,Influenza - Type B,0
S12000036,322500,670500,1,25,4.661826,0,0.003276,0,0.008899,0.002876,0.012078,0.013333,0.032292,0.042021,0.154874,0.013634,0.055962,0.082755,0.408513,0.125693,0.382059,0.001899,0.007695,0.010432,0.088219,2.540282,0.611092,0.063943,Male,75+ years,Mycoplasma pneumoniae,0
S12000036,323500,670500,1,25,4.640058,0,0.00282,0,0.008886,0,0.011712,0.013738,0.032655,0.031781,0.150292,0.010282,0.054565,0.075901,0.413239,0.121046,0.393073,0.001326,0.006712,0.012088,0.087563,2.540282,0.607793,0.064305,Male,75+ years,Parainfluenza virus,1.1164764
S12000036,324500,670500,1,25,4.73988,0,0.002459,0,0.008731,0.008608,0.011136,0.016499,0.03117,0.057607,0.141948,0.018896,0.051985,0.10035,0.405473,0.15458,0.391322,0.003165,0.005646,0.015158,0.086333,2.540282,0.621086,0.067448,Male,75+ years,Respiratory syncytial virus,3.907667402
S12000036,325500,670500,1,25,4.429086,0,0.002155,0,0.008311,0,0.012356,0.003945,0.03039,0.010222,0.139929,0.00336,0.051328,0.025212,0.389894,0.033042,0.393369,5.05E-04,0.005633,0.004657,0.085238,2.541623,0.615265,0.072652,Male,75+ years,Rhinovirus,4.465905602
S12000036,326500,670500,1,25,4.510234,0,0.001891,0,0.008044,0,0.012195,0.013973,0.027579,0.025458,0.134005,0.008237,0.049377,0.04761,0.367078,0.060381,0.378184,0,0.005076,0.012942,0.079332,2.541623,0.673101,0.064147,Male,75+ years,Seasonal coronavirus (Non-SARS-CoV-2),0.5582382
S12000036,327500,670500,1,25,4.749521,0,0.001664,0,0.007723,0.013272,0.012622,0.015432,0.028987,0.085108,0.135721,0.027928,0.049902,0.082679,0.353992,0.159639,0.39039,0,0.00479,0.011746,0.077818,2.541623,0.663739,0.084749,Female,<1 years,Adenovirus,11.30369254
S12000036,328500,670500,1,37,4.731855,0,0.001244,0,0.007492,0.009288,0.014629,0.008675,0.029846,0.053071,0.142565,0.017869,0.051988,0.040744,0.362089,0.106167,0.414716,0,0.004582,0.007154,0.07668,2.541623,0.754102,0.087332,Female,<1 years,Human metapneumovirus,7.535795026
S12000036,329500,670500,1,37,4.668734,0,6.23E-04,0,0.007534,0.002105,0.014548,0.016182,0.026269,0.022807,0.134938,0.007618,0.049591,0.016165,0.342184,0.036047,0.424953,0,0.004406,0.006751,0.071573,2.541623,0.869966,0.072852,Female,<1 years,Influenza - Type A (any subtype),0
S12000036,310500,669500,1,37,4.440119,0,0.011413,0,0.001304,0,0.00753,0.00113,0.01618,0.002969,0.090009,0.001351,0.041269,0.016566,0.39382,0.028086,0.281709,0,0.003988,0.005339,0.072852,2.547961,0.849278,0.067365,Female,<1 years,Influenza - Type A (not subtyped),0
S12000036,311500,669500,1,37,4.497325,0,0.010769,0,0.00153,0,0.008339,0.001065,0.015012,0.003178,0.088095,0.001447,0.040651,0.01279,0.378325,0.022815,0.282994,0,0.004364,9.84E-04,0.071124,2.547961,0.950294,0.055589,Female,<1 years,Influenza - Type A or B,0
S12000036,312500,669500,1,37,4.35415,0,0.011048,0,0.001794,0,0.00856,8.37E-04,0.014515,0.002688,0.088564,0.001222,0.041197,0.006727,0.359359,0.012551,0.28987,0,0.004658,0.001834,0.068194,2.547961,0.835036,0.057535,Female,<1 years,Influenza - Type A(H1N1)pdm09,0
S12000036,313500,669500,1,37,4.374285,0,0.01178,0,0.002157,0,0.009175,3.00E-06,0.014553,1.20E-05,0.093057,5.00E-06,0.043573,0.006146,0.361991,0,0.293737,0,0.004877,0.001424,0.067238,2.547961,0.846262,0.070336,Female,<1 years,Influenza - Type A(H3),0
S12000036,314500,669500,1,37,4.439407,0,0.011471,0,0.00265,0.006743,0.00842,9.29E-04,0.01475,0.021202,0.092637,0.010381,0.042725,0.006348,0.353267,0.018473,0.273428,0,0.00509,0.001465,0.067589,2.547961,0.871006,0.082873,Female,<1 years,Influenza - Type B,0
S12000036,315500,669500,1,37,4.313785,0,0.011204,0,0.003313,0.007356,0.009128,1.15E-04,0.015828,0.022168,0.099727,0.010888,0.045085,0.015294,0.338634,0.00265,0.248647,0,0.005423,0.001804,0.068481,2.545647,0.792783,0.069612,Female,<1 years,Mycoplasma pneumoniae,3.767897513
S12000036,316500,669500,1,37,4.343091,0,0.011485,0,0.004413,0.006498,0.009439,0.002337,0.017894,0.027471,0.110583,0.012203,0.048767,0.0112,0.329285,0.003757,0.247209,0,0.005967,0.001338,0.072093,2.545647,0.812236,0.063268,Female,<1 years,Parainfluenza virus,3.767897513
S12000036,317500,669500,1,25,4.425333,0,0.009759,0,0.006755,0.001285,0.010406,0.013264,0.020461,0.028524,0.127877,0.00987,0.052899,0.039967,0.345172,0.044201,0.265624,0,0.007818,0.013604,0.081114,2.545647,0.744842,0.056244,Female,<1 years,Respiratory syncytial virus,252.4491334
S12000036,318500,669500,1,37,4.572271,0,0.007761,0.00417,0.010002,0,0.010829,0.002074,0.025912,0.027196,0.152327,0.008809,0.058819,0.007193,0.382264,0.003186,0.313987,0.005078,0.007468,0.001867,0.091511,2.545647,0.843911,0.062261,Female,<1 years,Rhinovirus,79.12584778
S12000036,319500,669500,1,25,5.039486,0,0.005777,0.032932,0.009681,0,0.011695,0.019625,0.02533,0.209329,0.149101,0.067658,0.055955,0.092058,0.373455,0.186914,0.311883,0.006162,0.007235,0.015076,0.090162,2.545647,0.764943,0.058867,Female,<1 years,Seasonal coronavirus (Non-SARS-CoV-2),3.767897513
S12000036,320500,669500,1,25,4.818673,0,0.004593,0.016358,0.01617,0.004905,0.010927,0.015308,0.028221,0.141042,0.182776,0.04555,0.065865,0.066371,0.382525,0.095597,0.352483,0.002562,0.007151,0.010101,0.086959,2.536154,0.688469,0.058586,Male,<1 years,Adenovirus,10.56672889
S12000036,321500,669500,1,25,4.471781,0,0.003142,0,0.014138,0.003917,0.009954,0.010091,0.028271,0.040612,0.167591,0.013113,0.05979,0.04728,0.3645,0.070449,0.334639,0,0.006164,0.006016,0.077512,2.536154,0.622098,0.056351,Male,<1 years,Human metapneumovirus,10.56672889
S12000036,322500,669500,1,25,4.478771,0,0.002732,0,0.01322,0,0.009514,0.013282,0.028272,0.03626,0.157837,0.011732,0.057081,0.065039,0.361178,0.086532,0.345397,0,0.00525,0.007536,0.074837,2.536154,0.609673,0.057247,Male,<1 years,Influenza - Type A (any subtype),3.522242964
S12000036,323500,669500,1,25,4.601943,0,0.002407,0,0.014346,0,0.009577,0.016001,0.028581,0.039602,0.157762,0.012812,0.058369,0.102042,0.35585,0.148395,0.353958,0,0.004714,0.015263,0.075044,2.536154,0.613158,0.057909,Male,<1 years,Influenza - Type A (not subtyped),3.522242964
S12000036,324500,669500,1,25,4.587086,0,0.002132,0,0.012444,0.008899,0.009588,0.010821,0.028245,0.04818,0.146945,0.015892,0.054807,0.068876,0.367118,0.122958,0.366028,0,0.004384,0.007748,0.084899,2.536154,0.629,0.061968,Male,<1 years,Influenza - Type A or B,3.522242964
S12000036,325500,669500,1,25,4.309569,0,0.001891,0,0.010879,0,0.010898,0.001156,0.026856,0.003216,0.139461,0.001264,0.052082,0.005191,0.354955,0.008772,0.367178,0,0.00408,0.001366,0.080545,2.537591,0.633409,0.068776,Male,<1 years,Influenza - Type A(H1N1)pdm09,0
S12000036,326500,669500,1,25,4.429599,0,0.001677,0,0.010129,0,0.010521,0.004406,0.025749,0.012912,0.133191,0.004178,0.049965,0.013255,0.341301,0.022157,0.3646,0,0.003788,0.001471,0.072108,2.537591,0.748903,0.071697,Male,<1 years,Influenza - Type A(H3),0
S12000036,327500,669500,1,25,4.708523,0,0.001486,0,0.009361,0.008164,0.011222,0.017231,0.026347,0.071637,0.133415,0.023379,0.049866,0.095551,0.332678,0.186165,0.380724,0,0.003629,0.011824,0.0683,2.537591,0.661888,0.078066,Male,<1 years,Influenza - Type B,0
S12000036,328500,669500,1,25,4.742253,0,0.001108,0,0.008816,0.006668,0.012405,0.014124,0.028085,0.053421,0.138745,0.017453,0.051458,0.080991,0.357772,0.163114,0.425939,0,0.003556,0.012921,0.06873,2.537591,0.675489,0.083867,Male,<1 years,Mycoplasma pneumoniae,10.56672889
S12000036,329500,669500,1,25,4.726983,0,5.36E-04,0,0.009021,0.006917,0.012085,0.012779,0.02506,0.055788,0.127503,0.019403,0.047947,0.062959,0.350482,0.144802,0.457986,0,0.003531,0.012706,0.066154,2.537591,0.691762,0.081973,Male,<1 years,Parainfluenza virus,35.22242964
S12000036,313500,668500,1,37,4.309084,0,0.007696,0,0.002049,0.007518,0.00774,3.13E-04,0.013652,0.02295,0.078359,0.011262,0.034719,0.016263,0.355904,0.018808,0.247611,0,0.0064,0.001448,0.062917,2.547961,0.764785,0.100729,Male,<1 years,Respiratory syncytial virus,232.4680356
S12000036,314500,668500,1,37,4.19236,0,0.007554,0,0.002427,1.29E-04,0.008397,3.42E-04,0.013851,0.001494,0.082019,6.94E-04,0.036021,0.038647,0.41077,0.001944,0.234078,0,0.006561,0.002691,0.062071,2.547961,0.633454,0.101256,Male,<1 years,Rhinovirus,147.9342045
S12000036,315500,668500,1,37,4.12445,0,0.006947,0,0.002898,0,0.007853,4.24E-04,0.014804,0.001432,0.083894,6.51E-04,0.035735,0.009885,0.370336,0,0.229857,0,0.006848,0.002638,0.0619,2.545647,0.67112,0.07158,Male,<1 years,Seasonal coronavirus (Non-SARS-CoV-2),7.044485929
S12000036,316500,668500,1,37,4.298002,0,0.006396,0,0.003526,0,0.00841,7.77E-04,0.017052,0.00238,0.093115,0.001082,0.038149,0.004229,0.325052,0.015149,0.240098,0,0.007534,0.001289,0.063345,2.545647,0.860925,0.063847,Female,1-4 years,Adenovirus,7.205714131
S12000036,317500,668500,1,25,4.353208,0,0.005496,0,0.004893,0,0.009404,0.004403,0.020084,0.013202,0.106545,0.004359,0.041768,0.024816,0.333622,0.047689,0.270413,0.006432,0.006365,0.003087,0.072159,2.545647,0.772291,0.060533,Female,1-4 years,Human metapneumovirus,4.503571332
S12000036,318500,668500,1,25,4.478002,0,0.004994,0,0.006652,0.002075,0.009465,0.01057,0.020515,0.034044,0.115437,0.011113,0.044203,0.077815,0.322584,0.120004,0.275664,0.002217,0.006757,0.019868,0.069012,2.545647,0.722724,0.056642,Female,1-4 years,Influenza - Type A (any subtype),0.900714266
S12000036,319500,668500,1,25,4.412172,0,0.004263,0,0.010517,0.007534,0.008578,0.007594,0.021415,0.042429,0.132022,0.014083,0.048976,0.044604,0.32584,0.083279,0.291724,0,0.005946,0.007567,0.071146,2.545647,0.683976,0.05503,Female,1-4 years,Influenza - Type A (not subtyped),0
S12000036,320500,668500,1,25,4.698289,0,0.003603,0.034955,0.008887,0.003404,0.008882,0.010345,0.021822,0.207597,0.124585,0.067333,0.046247,0.043677,0.327024,0.078065,0.298714,0,0.004995,0.006212,0.068845,2.536154,0.742787,0.054156,Female,1-4 years,Influenza - Type A or B,2.702142799
S12000036,321500,668500,1,25,4.482131,0,0.002708,0.007671,0.015238,0,0.008131,0.018178,0.020883,0.087247,0.147272,0.028108,0.053115,0.080638,0.295503,0.135216,0.269413,0,0.004157,0.009622,0.065002,2.536154,0.646235,0.051641,Female,1-4 years,Influenza - Type A(H1N1)pdm09,0
S12000036,322500,668500,1,25,4.541178,0,0.002343,0.022086,0.013292,0,0.007604,0.01396,0.022539,0.14196,0.136129,0.048396,0.050161,0.054786,0.306147,0.070679,0.298146,0,0.00383,0.007868,0.065024,2.536154,0.687586,0.052487,Female,1-4 years,Influenza - Type A(H3),0.900714266
S12000036,323500,668500,1,25,4.757674,0,0.002071,0.028603,0.01376,0,0.008222,0.022216,0.021611,0.158098,0.135475,0.062909,0.050484,0.109897,0.293245,0.186685,0.293887,0,0.003587,0.016008,0.067561,2.536154,0.693392,0.053812,Female,1-4 years,Influenza - Type B,1.801428533
S12000036,324500,668500,1,25,4.680385,0,0.00185,0,0.019572,0.008938,0.007957,0.020694,0.021875,0.081363,0.149767,0.026332,0.058772,0.103372,0.298771,0.172684,0.314233,0,0.003385,0.080013,0.059606,2.536154,0.657015,0.058033,Female,1-4 years,Mycoplasma pneumoniae,3.602857066
S12000036,325500,668500,1,25,4.493371,0,0.001654,0,0.017751,0,0.009496,0.011101,0.02226,0.027489,0.148042,0.008844,0.057953,0.051767,0.304112,0.103343,0.322788,0,0.003247,0.009208,0.071852,2.537591,0.720969,0.063906,Female,1-4 years,Parainfluenza virus,6.304999865
S12000036,326500,668500,1,25,4.483079,0,0.001478,0,0.015698,0,0.009403,0.012313,0.021698,0.036708,0.13796,0.011859,0.054118,0.043489,0.315752,0.089524,0.335817,0,0.003132,0.006201,0.062275,2.537591,0.718187,0.069877,Female,1-4 years,Respiratory syncytial virus,38.73071346
S12000036,327500,668500,1,25,4.753598,0,0.001321,0,0.012308,0.008092,0.009711,0.021184,0.022295,0.082037,0.129258,0.02658,0.050055,0.099374,0.318915,0.193531,0.359704,0,0.003036,0.014001,0.06063,2.537591,0.737461,0.066516,Female,1-4 years,Rhinovirus,26.12071373
